Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	gene_biotype	description	percentage_gene_gc_content
ENSMUSG00000025137	7365.019049112	-0.87841944770745	0.125810826959308	-6.98206560546305	2.90871230651254e-12	1.01559491808e-10	Pcyt2	protein_coding	phosphate cytidylyltransferase 2, ethanolamine [Source:MGI Symbol;Acc:MGI:1915921]	55.95
ENSMUSG00000025151	9382.26629387129	0.87143081850893	0.0886991045159751	9.82457290030455	8.82473002428819e-23	1.04648383848998e-20	Maged1	protein_coding	Melanoma-associated antigen D1  [Source:UniProtKB/Swiss-Prot;Acc:Q9QYH6]	50.69
ENSMUSG00000025153	9248.68607246442	-0.615387840755129	0.151999198415765	-4.04862556624708	5.15192913445665e-05	0.000501726178302018	Fasn	protein_coding	Fatty acid synthase [Acyl-carrier-protein] S-acetyltransferase [Acyl-carrier-protein] S-malonyltransferase 3-oxoacyl-[acyl-carrier-protein] synthase 3-oxoacyl-[acyl-carrier-protein] reductase 3-hydroxyacyl-[acyl-carrier-protein] dehydratase Enoyl-[acyl-carrier-protein] reductase Oleoyl-[acyl-carrier-protein] hydrolase [Source:UniProtKB/Swiss-Prot;Acc:P19096]	57.75
ENSMUSG00000025158	950.577118428404	-0.501005095393213	0.126283648423056	-3.96729981790534	7.26915235129921e-05	0.000679665744846476	Rfng	protein_coding	Beta-1,3-N-acetylglucosaminyltransferase radical fringe  [Source:UniProtKB/Swiss-Prot;Acc:O09009]	59.62
ENSMUSG00000025161	379.007310406106	-0.601817455133057	0.188317728862049	-3.19575569846594	0.00139465144819073	0.00900778918440126	Slc16a3	protein_coding	solute carrier family 16 (monocarboxylic acid transporters), member 3 [Source:MGI Symbol;Acc:MGI:1933438]	56.04
ENSMUSG00000025175	1110.93588680081	-1.01417005608124	0.16275134672878	-6.23140807412992	4.62261219406524e-10	1.18446063175469e-08	Fn3k	protein_coding	Fructosamine-3-kinase  [Source:UniProtKB/Swiss-Prot;Acc:Q9ER35]	44.98
ENSMUSG00000025190	1824.4173661636	0.78156881277164	0.143784015288782	5.43571419397286	5.45773778528315e-08	9.73406346039753e-07	Got1	protein_coding	glutamic-oxaloacetic transaminase 1, soluble [Source:MGI Symbol;Acc:MGI:95791]	47.39
ENSMUSG00000025195	156.825327083779	1.06814833933537	0.306998689649573	3.47932540218532	0.000502677805299073	0.00372563946549405	Dnmbp	protein_coding	dynamin binding protein [Source:HGNC Symbol;Acc:HGNC:30373]	47.04
ENSMUSG00000025203	300457.908094032	-0.905682393388465	0.136218890372823	-6.64872831447727	2.95636119637306e-11	8.90020318065994e-10	Scd2	protein_coding	stearoyl-Coenzyme A desaturase 2 [Source:MGI Symbol;Acc:MGI:98240]	49.12
ENSMUSG00000025208	1998.77060343505	-0.420923077424112	0.0926756866186117	-4.54189327084608	5.57512660459078e-06	6.79780954270103e-05	Mrpl43	protein_coding	mitochondrial ribosomal protein L43 [Source:HGNC Symbol;Acc:HGNC:14517]	56.4
ENSMUSG00000025212	880.850032826271	0.916769876078196	0.189107719490652	4.84787124791865	1.2479334704068e-06	1.74226921266844e-05	Sfxn3	protein_coding	Sideroflexin-3  [Source:UniProtKB/Swiss-Prot;Acc:Q91V61]	51.43
ENSMUSG00000025213	99.7344131586034	1.97408011353559	0.42331424679956	4.66339162563155	3.11040020810286e-06	4.00603067862149e-05	Kazald1	protein_coding	Kazal-type serine protease inhibitor domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8BJ66]	55.32
ENSMUSG00000025226	207.81383891948	0.978279042668768	0.28570225607585	3.42412081761457	0.000616791929043009	0.00443451735158168	Fbxl15	protein_coding	F-box/LRR-repeat protein 15  [Source:UniProtKB/Swiss-Prot;Acc:Q91W61]	60.89
ENSMUSG00000025228	13105.6552986585	-0.347724265765786	0.0736384380289903	-4.72204836323242	2.33481141762092e-06	3.09736783423545e-05	Actr1a	protein_coding	Alpha-centractin  [Source:UniProtKB/Swiss-Prot;Acc:P61164]	48.11
ENSMUSG00000025236	1301.87353484231	-0.437337874176285	0.105127777872591	-4.16006010044572	3.18163860702965e-05	0.000327735739563096	Adpgk	protein_coding	Mus musculus ADP-dependent glucokinase (Adpgk), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001359282]	43.89
ENSMUSG00000025239	2159.28044842881	0.485814311624419	0.101300163995126	4.79578998162128	1.62034978267183e-06	2.21607331739816e-05	Limd1	protein_coding	LIM domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9QXD8]	45.71
ENSMUSG00000025268	2222.48098630818	1.26231244098759	0.122268032798785	10.3241412501088	5.48070257878178e-25	8.52709630017184e-23	Maged2	protein_coding	Mus musculus melanoma antigen, family D, 2 (Maged2), transcript variant 4, mRNA. [Source:RefSeq mRNA;Acc:NM_001358567]	50.13
ENSMUSG00000025272	387.596681147901	2.84854679818273	0.424346552554239	6.71278411721899	1.90945517145342e-11	5.95113528436314e-10	Tro	protein_coding	trophinin [Source:MGI Symbol;Acc:MGI:1928994]	49.19
ENSMUSG00000025278	2114.51677481261	0.887095278757471	0.192818944154165	4.60066453868873	4.21145200821776e-06	5.284149590698e-05	Flnb	protein_coding	Filamin-B  [Source:UniProtKB/Swiss-Prot;Acc:Q80X90]	46.09
ENSMUSG00000025283	3488.08507084891	1.4268682697863	0.197593694192999	7.22122371168694	5.1521812636403e-13	1.99204018320629e-11	Sat1	protein_coding	spermidine/spermine N1-acetyl transferase 1 [Source:MGI Symbol;Acc:MGI:98233]	43.85
ENSMUSG00000025289	2331.25831137354	0.511206964110533	0.142737422040563	3.58145016774409	0.000341692317480843	0.00266984017290777	Prdx4	protein_coding	peroxiredoxin 4 [Source:MGI Symbol;Acc:MGI:1859815]	38.51
ENSMUSG00000025318	128.910813024736	2.77369037728723	0.533706402826207	5.19703410451764	2.02493224719774e-07	3.30376529727363e-06	Jph3	protein_coding	Junctophilin-3  [Source:UniProtKB/Swiss-Prot;Acc:Q9ET77]	53.64
ENSMUSG00000025337	6907.66794116036	-0.717030807063061	0.09450314621657	-7.58737497923998	3.26451336855534e-14	1.44950356145352e-12	Sbds	protein_coding	Ribosome maturation protein SBDS  [Source:UniProtKB/Swiss-Prot;Acc:P70122]	47.21
ENSMUSG00000025350	304.418451548733	-0.831520787430036	0.229993754740906	-3.61540594163858	0.000299877342199845	0.00238138609681608	Rdh5	protein_coding	Mus musculus retinol dehydrogenase 5 (Rdh5), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001358527]	50.06
ENSMUSG00000025375	33983.3031222872	-0.787055972693968	0.167604204183101	-4.69592022783712	2.65409114001938e-06	3.47587639670686e-05	Aatk	protein_coding	apoptosis associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:21]	54.98
ENSMUSG00000025410	9633.27512964478	-0.387119087490104	0.0663395062786735	-5.83542310164212	5.3654238242629e-09	1.16328609291265e-07	Dctn2	protein_coding	Dynactin subunit 2  [Source:UniProtKB/Swiss-Prot;Acc:Q99KJ8]	49.95
ENSMUSG00000025421	4759.38119974924	-0.442253827427362	0.0889708209992853	-4.97077381618086	6.6686209224239e-07	9.8850106478125e-06	Hdhd2	protein_coding	Haloacid dehalogenase-like hydrolase domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q3UGR5]	44.22
ENSMUSG00000025425	99.8050828448179	1.59795008178104	0.425377276825972	3.75654781963068	0.000172273365153204	0.00146176806522666	St8sia5	protein_coding	Alpha-2,8-sialyltransferase 8E  [Source:UniProtKB/Swiss-Prot;Acc:P70126]	48.41
ENSMUSG00000025429	758.287760132986	-1.03268932811212	0.237757505177909	-4.34345627634081	1.40258403040992e-05	0.000157309424587152	Pstpip2	protein_coding	Proline-serine-threonine phosphatase-interacting protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q99M15]	44.59
ENSMUSG00000025465	6121.69743791068	-0.403589570407482	0.106122265520431	-3.80306214184415	0.000142918487102722	0.00123973181854315	Echs1	protein_coding	Enoyl-CoA hydratase, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q8BH95]	47.84
ENSMUSG00000025468	86.6903770240225	2.46519786356261	0.363548040661168	6.78094113526034	1.19395520961621e-11	3.82537741624648e-10	Caly	protein_coding	Neuron-specific vesicular protein calcyon  [Source:UniProtKB/Swiss-Prot;Acc:Q9DCA7]	48.63
ENSMUSG00000025477	3762.56283001422	-0.752822053556951	0.138790242553412	-5.42417132290287	5.8224017777454e-08	1.03315757092694e-06	Inpp5a	protein_coding	inositol polyphosphate-5-phosphatase A [Source:MGI Symbol;Acc:MGI:2686961]	48.79
ENSMUSG00000025485	3076.49138615497	-0.279650931423178	0.0883561202917867	-3.16504312887054	0.00155059964996096	0.00983662713111173	Ric8a	protein_coding	Synembryn-A  [Source:UniProtKB/Swiss-Prot;Acc:Q3TIR3]	53.61
ENSMUSG00000025498	140.134401018377	3.16539266832715	0.616619902390804	5.13345848237149	2.84465804174297e-07	4.51615588537283e-06	Irf7	protein_coding	interferon regulatory factor 7 [Source:MGI Symbol;Acc:MGI:1859212]	54.82
ENSMUSG00000025499	1571.37608113937	-0.41294675119879	0.117039542423566	-3.52826696557249	0.000418290065726879	0.00318391592886745	Hras	protein_coding	GTPase HRas GTPase HRas, N-terminally processed [Source:UniProtKB/Swiss-Prot;Acc:Q61411]	58.17
ENSMUSG00000025503	36308.0141128729	-0.830898820046418	0.0894025438596852	-9.29390579031499	1.48728062909914e-20	1.34533179882419e-18	Taldo1	protein_coding	Transaldolase  [Source:UniProtKB/Swiss-Prot;Acc:Q93092]	48.18
ENSMUSG00000025529	109.176218410386	1.5392027391387	0.408810055514115	3.76508042886327	0.000166495480936354	0.00142142410590439	Zfp711	protein_coding	zinc finger protein 711 [Source:MGI Symbol;Acc:MGI:3045342]	36.95
ENSMUSG00000025533	522.027775514071	0.911561601885981	0.149032381601864	6.1165338169338	9.56326003166244e-10	2.34831162999711e-08	Asl	protein_coding	Argininosuccinate lyase  [Source:UniProtKB/Swiss-Prot;Acc:Q91YI0]	49.88
ENSMUSG00000025555	297.611203943445	0.822156534456898	0.252599394587776	3.25478426343262	0.00113478531838316	0.00752191713425891	Farp1	protein_coding	FERM, ARHGEF and pleckstrin domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:F8VPU2]	46.98
ENSMUSG00000025579	4737.8191014815	0.454721173464681	0.132076414251716	3.44286431488107	0.000575588020165575	0.00417687903588809	Gaa	protein_coding	Lysosomal alpha-glucosidase  [Source:UniProtKB/Swiss-Prot;Acc:P70699]	55.42
ENSMUSG00000025582	102.629956104241	5.38729083445055	1.14185240935348	4.7180272952271	2.38142549226711e-06	3.15490210991899e-05	Nptx1	protein_coding	neuronal pentraxin 1 [Source:MGI Symbol;Acc:MGI:107811]	55.63
ENSMUSG00000025584	7414.61406017504	-1.55363639414148	0.108795123109468	-14.2803863788842	2.89989171980642e-46	2.96826811404186e-43	Pde8a	protein_coding	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A  [Source:UniProtKB/Swiss-Prot;Acc:O88502]	44.58
ENSMUSG00000025597	8607.06373639592	-0.826639939139641	0.103897206342196	-7.95632498930741	1.77224518647739e-15	9.11815459963288e-14	Klhl4	protein_coding	kelch-like protein 4 isoform 3  [Source:RefSeq peptide;Acc:NP_001277407]	35.37
ENSMUSG00000025616	1124.65319872676	-0.436875231425394	0.138161034228906	-3.16207267746403	0.00156650462355228	0.00992021654018666	Usp16	protein_coding	ubiquitin specific peptidase 16 [Source:MGI Symbol;Acc:MGI:1921362]	42
ENSMUSG00000025630	1212.90599878547	0.52892042226123	0.164438117788853	3.21653172253158	0.00129750188360306	0.00845920772119087	Hprt	protein_coding	Hypoxanthine-guanine phosphoribosyltransferase  [Source:UniProtKB/Swiss-Prot;Acc:P00493]	38.77
ENSMUSG00000025647	812.734930749942	1.01854355708823	0.208639178880229	4.8818422434117	1.05099322966508e-06	1.49413131071099e-05	Shisa5	protein_coding	Protein shisa-5  [Source:UniProtKB/Swiss-Prot;Acc:Q9D7I0]	48.81
ENSMUSG00000025665	48.7447119455426	2.70010143099998	0.763582928161666	3.53609455033327	0.000406089323673327	0.0030995389194658	Rps6ka6	protein_coding	ribosomal protein S6 kinase polypeptide 6 [Source:MGI Symbol;Acc:MGI:1914321]	34.76
ENSMUSG00000025666	896.93742975563	1.55002489393001	0.194711378203823	7.96062822947848	1.71167962519506e-15	8.87699876021158e-14	Tmem47	protein_coding	Transmembrane protein 47  [Source:UniProtKB/Swiss-Prot;Acc:Q9JJG6]	35.31
ENSMUSG00000025702	12659.0349574664	-0.533371342995943	0.142296966415377	-3.74829735610094	0.000178039100915525	0.00150412877263472	March8	protein_coding	E3 ubiquitin-protein ligase MARCH8  [Source:UniProtKB/Swiss-Prot;Acc:Q9DBD2]	41.88
ENSMUSG00000025727	876.811051153578	-1.48932625488358	0.133797327882244	-11.1312107532846	8.84261740534146e-29	2.09721004023269e-26	A930017K11Rik	protein_coding	RIKEN cDNA A930017K11 gene [Source:MGI Symbol;Acc:MGI:2442713]	56.61
ENSMUSG00000025728	7162.53013402917	-1.18931764710666	0.104363171514383	-11.3959515588576	4.38018101655706e-30	1.15115892445948e-27	Pigq	protein_coding	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q  [Source:UniProtKB/Swiss-Prot;Acc:Q9QYT7]	52.01
ENSMUSG00000025730	3251.98520508025	-0.817760060272799	0.0813331081734695	-10.0544548049075	8.78060979912913e-24	1.13089602234082e-21	Rab40c	protein_coding	Rab40C, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2183454]	47.43
ENSMUSG00000025735	265.006458079496	2.26975997433844	0.385019379240733	5.89518371468588	3.74264742750343e-09	8.39527187659593e-08	Rhbdl1	protein_coding	Rhomboid-related protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8VC82]	61.89
ENSMUSG00000025738	207.190638650802	0.808638089628473	0.232170082241564	3.48295560660187	0.000495910591943884	0.00368734901207155	Fbxl16	protein_coding	F-box/LRR-repeat protein 16  [Source:UniProtKB/Swiss-Prot;Acc:A2RT62]	55.21
ENSMUSG00000025742	3745.92426127506	-0.56215138169871	0.100672470219919	-5.58396332652501	2.35098301231747e-08	4.50018874247541e-07	Prps2	protein_coding	Ribose-phosphate pyrophosphokinase 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9CS42]	42.09
ENSMUSG00000025759	1554.0491657722	-0.493198488740616	0.127177327671323	-3.87803783717833	0.000105302342615387	0.000946796097634791	Mfsd8	protein_coding	Major facilitator superfamily domain-containing protein 8  [Source:UniProtKB/Swiss-Prot;Acc:Q8BH31]	40.22
ENSMUSG00000025777	624.665062288098	0.979789351632082	0.182722228786117	5.3621792933522	8.2223865796773e-08	1.42648505086141e-06	Gdap1	protein_coding	Ganglioside-induced differentiation-associated protein 1  [Source:UniProtKB/Swiss-Prot;Acc:O88741]	39.6
ENSMUSG00000025790	6557.05649674668	-0.971973384503233	0.13609382528963	-7.14193595804006	9.20254754883059e-13	3.44175278326264e-11	Slco3a1	protein_coding	Solute carrier organic anion transporter family member 3A1  [Source:UniProtKB/Swiss-Prot;Acc:Q8R3L5]	45.48
ENSMUSG00000025791	1441.430050377	0.630679618909447	0.1164036488891	5.41803994057188	6.0255957295657e-08	1.06726580827499e-06	Pgm2	protein_coding	Phosphoglucomutase-1  [Source:UniProtKB/Swiss-Prot;Acc:Q9D0F9]	45.6
ENSMUSG00000025792	803.585480823805	-1.21828175922041	0.164783559354542	-7.39322395991705	1.43310789475169e-13	5.84299420065638e-12	Slc25a10	protein_coding	solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10 [Source:MGI Symbol;Acc:MGI:1353497]	55.91
ENSMUSG00000025816	2527.99380395903	0.671781566236203	0.207468198671669	3.23799777767067	0.00120371747170365	0.007919451079057	Sec61a2	protein_coding	Sec61, alpha subunit 2 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1931071]	40.98
ENSMUSG00000025854	837.736614387191	-0.96959025745778	0.165719582940257	-5.85078866513517	4.89247547721771e-09	1.07270420609842e-07	Fam20c	protein_coding	Extracellular serine/threonine protein kinase FAM20C  [Source:UniProtKB/Swiss-Prot;Acc:Q5MJS3]	51.32
ENSMUSG00000025855	440.715808252393	2.69067761519357	0.350667752091035	7.67301127391681	1.68004716240819e-14	7.83538542314494e-13	Prkar1b	protein_coding	protein kinase, cAMP dependent regulatory, type I beta [Source:MGI Symbol;Acc:MGI:97759]	49.65
ENSMUSG00000025856	2905.78891527664	-0.419066262454204	0.105167689896	-3.98474344039143	6.75530719738736e-05	0.000636517511505763	Pdgfa	protein_coding	platelet derived growth factor subunit A [Source:HGNC Symbol;Acc:HGNC:8799]	54.91
ENSMUSG00000025871	10202.6240495819	-0.412322795614384	0.0804842686856562	-5.12302344728725	3.00674942721377e-07	4.75022444032927e-06	4833439L19Rik	protein_coding	RIKEN cDNA 4833439L19 gene [Source:MGI Symbol;Acc:MGI:1921162]	47.26
ENSMUSG00000025876	69.9146320715554	3.01950081078826	0.502875086941131	6.00447484713383	1.91952167468701e-09	4.49769367823048e-08	Unc5a	protein_coding	unc-5 netrin receptor A [Source:MGI Symbol;Acc:MGI:894682]	54.7
ENSMUSG00000025880	3189.02169116559	-1.30398850726714	0.134951082978578	-9.66267538196887	4.3436919151693e-22	4.82720687806928e-20	Smad7	protein_coding	SMAD family member 7 [Source:MGI Symbol;Acc:MGI:1100518]	51.85
ENSMUSG00000025892	2182.20384501214	0.688377183484615	0.177581363204884	3.8764044326566	0.000106011420520678	0.000951851387943746	Gria4	protein_coding	glutamate receptor, ionotropic, AMPA4 (alpha 4) [Source:MGI Symbol;Acc:MGI:95811]	36.76
ENSMUSG00000025894	1569.85257785584	-0.421972334738425	0.112192490117656	-3.76114599378178	0.000169136669959932	0.00144081031860743	Aasdhppt	protein_coding	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQF6]	36.17
ENSMUSG00000025909	67.320297235431	3.22206805848454	0.733115846489895	4.39503261853031	1.10756121470008e-05	0.000126779579184739	Sntg1	protein_coding	gamma-1-syntrophin isoform 3  [Source:RefSeq peptide;Acc:NP_001277321]	38.02
ENSMUSG00000025920	727.162577515118	0.74818241550099	0.180620902243307	4.14228035741479	3.43869630026956e-05	0.000350318311407241	Stau2	protein_coding	staufen double-stranded RNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1352508]	40.73
ENSMUSG00000025932	217.873594311929	1.213709830548	0.313194372245217	3.87526066272264	0.00010651062249241	0.000955451377413461	Eya1	protein_coding	Eyes absent homolog 1  [Source:UniProtKB/Swiss-Prot;Acc:P97767]	40.84
ENSMUSG00000025935	3213.5516682171	0.590841061243513	0.0969206293713418	6.09613314601749	1.08664915509132e-09	2.65158754933701e-08	Tram1	protein_coding	translocating chain-associating membrane protein 1 [Source:MGI Symbol;Acc:MGI:1919515]	44.82
ENSMUSG00000025964	365.702658170071	1.20597541767066	0.290502766951358	4.1513388334528	3.30535987156082e-05	0.000338686189579108	Adam23	protein_coding	Disintegrin and metalloproteinase domain-containing protein 23  [Source:UniProtKB/Swiss-Prot;Acc:Q9R1V7]	41.4
ENSMUSG00000025978	2854.19727870419	0.902567530140802	0.0894950341720305	10.085112972926	6.42911856042517e-24	8.56393820295539e-22	Rftn2	protein_coding	Raftlin-2  [Source:UniProtKB/Swiss-Prot;Acc:Q8CHX7]	44.77
ENSMUSG00000025986	697.746907627583	1.23960034967128	0.20475087056659	6.05418842049875	1.41127346741978e-09	3.38845017214566e-08	Slc39a10	protein_coding	Zinc transporter ZIP10  [Source:UniProtKB/Swiss-Prot;Acc:Q6P5F6]	39.19
ENSMUSG00000026018	36.9353944393643	4.68905567725717	1.12895689558468	4.15344084047488	3.2751291391448e-05	0.000336297315195818	Ica1l	protein_coding	Mus musculus islet cell autoantigen 1-like (Ica1l), transcript variant 4, mRNA. [Source:RefSeq mRNA;Acc:NM_001357296]	42.8
ENSMUSG00000026027	661.801988477277	0.388665541392299	0.11519421809666	3.37400216620392	0.000740837847329002	0.00519387687629936	Stradb	protein_coding	STE20-related kinase adapter protein beta  [Source:UniProtKB/Swiss-Prot;Acc:Q8K4T3]	40.99
ENSMUSG00000026031	514.291016628205	1.13438428463873	0.217527388716401	5.21490324198977	1.83913208678881e-07	3.02089871823217e-06	Cflar	protein_coding	CASP8 and FADD-like apoptosis regulator CASP8 and FADD-like apoptosis regulator subunit p43 CASP8 and FADD-like apoptosis regulator subunit p12 [Source:UniProtKB/Swiss-Prot;Acc:O35732]	44.88
ENSMUSG00000026036	950.352568611635	0.419385087045055	0.126641936077416	3.31158145583535	0.000927702277663522	0.00632385345110416	Nif3l1	protein_coding	NIF3-like protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9EQ80]	43.81
ENSMUSG00000026043	851.366040854668	-1.86963123336923	0.482199105621919	-3.87730132961956	0.000105621512349624	0.000948788532182672	Col3a1	protein_coding	Collagen alpha-1(III) chain  [Source:UniProtKB/Swiss-Prot;Acc:P08121]	35.86
ENSMUSG00000026058	123.253085800483	1.74133100005742	0.404815675465388	4.30154044320426	1.69614807616056e-05	0.000187325224058949	Khdrbs2	protein_coding	KH domain-containing, RNA-binding, signal transduction-associated protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9WU01]	37.64
ENSMUSG00000026064	38999.5805312544	-1.57296599611533	0.154969246299779	-10.1501816242464	3.30747308041666e-24	4.46692614360717e-22	Ptp4a1	protein_coding	protein tyrosine phosphatase 4a1 [Source:MGI Symbol;Acc:MGI:1277096]	40.53
ENSMUSG00000026074	1759.66836395507	-0.510472560755618	0.148189966888546	-3.44471742233093	0.000571656675036168	0.00415610430508538	Map4k4	protein_coding	mitogen-activated protein kinase kinase kinase kinase 4 [Source:MGI Symbol;Acc:MGI:1349394]	45.68
ENSMUSG00000026080	236.166028945271	2.05840133806208	0.29765470785504	6.91539990378564	4.66545369154857e-12	1.57523860057702e-10	Chst10	protein_coding	carbohydrate sulfotransferase 10 [Source:HGNC Symbol;Acc:HGNC:19650]	47.41
ENSMUSG00000026096	807.327391826288	0.563099570022484	0.146617484037205	3.84060314307123	0.000122732390847397	0.00108200341668186	Osgepl1	protein_coding	Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q6PEB4]	37.62
ENSMUSG00000026097	1456.04314627316	0.660955252209755	0.150738418345689	4.38478298673657	1.1610146343502e-05	0.000131966175387742	Ormdl1	protein_coding	ORM1-like protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q921I0]	38.86
ENSMUSG00000026104	1993.16272907498	2.04488231100623	0.162605673280843	12.5757131946708	2.87196708704479e-36	1.24120035352994e-33	Stat1	protein_coding	signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]	45.89
ENSMUSG00000026109	30787.0606619809	-1.04533183407897	0.0773386053341836	-13.5163005534176	1.25321211199176e-41	8.4042997082813e-39	Tmeff2	protein_coding	Tomoregulin-2  [Source:UniProtKB/Swiss-Prot;Acc:Q9QYM9]	38.1
ENSMUSG00000026127	3363.64952187213	-0.537591232519415	0.0972782743476168	-5.52632369483007	3.27010552873815e-08	6.10922308577325e-07	Imp4	protein_coding	U3 small nucleolar ribonucleoprotein protein IMP4  [Source:UniProtKB/Swiss-Prot;Acc:Q8VHZ7]	46.81
ENSMUSG00000026147	125.459090162036	1.20678746962805	0.297520793357965	4.05614497060072	4.98893011441135e-05	0.000487561371181266	Col9a1	protein_coding	collagen type IX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2217]	40.87
ENSMUSG00000026155	2710.0508891709	-0.301521858514901	0.08179272461811	-3.68641416363993	0.00022743610526492	0.00187026527492269	Smap1	protein_coding	small ArfGAP 1 [Source:MGI Symbol;Acc:MGI:2138261]	39.58
ENSMUSG00000026156	97.936867641384	1.93855754612345	0.490927660154948	3.94876415297439	7.85556995019544e-05	0.00072461370057755	B3gat2	protein_coding	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2  [Source:UniProtKB/Swiss-Prot;Acc:P59270]	43.16
ENSMUSG00000026179	3877.67435349982	-0.472392051131404	0.113733314983212	-4.15350639521176	3.27419057796831e-05	0.000336297315195818	Pnkd	protein_coding	paroxysmal nonkinesiogenic dyskinesia [Source:MGI Symbol;Acc:MGI:1930773]	49.54
ENSMUSG00000026185	403.046490985763	-1.89963443564912	0.407836464001239	-4.65783372338023	3.1955414348332e-06	4.10752741735863e-05	Igfbp5	protein_coding	Insulin-like growth factor-binding protein 5  [Source:UniProtKB/Swiss-Prot;Acc:Q07079]	49.55
ENSMUSG00000026203	21242.1784718075	-1.04985707123733	0.0826782604648922	-12.6981030482993	6.05803465953144e-37	2.85634948559289e-34	Dnajb2	protein_coding	DnaJ homolog subfamily B member 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9QYI5]	52.02
ENSMUSG00000026204	597.703539731012	0.544333850152876	0.134713164944199	4.04068785985654	5.3294653886636e-05	0.000516687152934844	Ptprn	protein_coding	protein tyrosine phosphatase, receptor type, N [Source:MGI Symbol;Acc:MGI:102765]	51.65
ENSMUSG00000026223	15624.8652340719	0.893797845624094	0.080835254831107	11.057030097716	2.02698399848908e-28	4.47963463666088e-26	Itm2c	protein_coding	Integral membrane protein 2C CT-BRI3 [Source:UniProtKB/Swiss-Prot;Acc:Q91VK4]	52.42
ENSMUSG00000026224	42.9998151787217	5.88068356154588	1.07190921789621	5.48617687334348	4.10725663919242e-08	7.57136749943262e-07	4933407L21Rik	protein_coding	RIKEN cDNA 4933407L21 gene [Source:MGI Symbol;Acc:MGI:1918391]	49.91
ENSMUSG00000026227	140.542472599019	2.53197725578383	0.472930589307655	5.35380310140334	8.61245764627186e-08	1.48752288014827e-06	2810459M11Rik	protein_coding	Uncharacterized   [Source:UniProtKB/Swiss-Prot;Acc:Q9CYS6]	48.84
ENSMUSG00000026235	590.665104090834	-1.02195994298217	0.175511551828754	-5.82275031092706	5.78870067936965e-09	1.24671817067975e-07	Epha4	protein_coding	Ephrin type-A receptor 4  [Source:UniProtKB/Swiss-Prot;Acc:Q03137]	42.8
ENSMUSG00000026238	40032.3097476518	-0.683511373164972	0.0932927195860748	-7.32652425824443	2.36198456135167e-13	9.41308929286216e-12	Ptma	protein_coding	prothymosin alpha [Source:MGI Symbol;Acc:MGI:97803]	57.14
ENSMUSG00000026239	5595.09338635567	-0.559863381291282	0.112139315919525	-4.99256997156163	5.95811174809211e-07	8.92019686504198e-06	Pde6d	protein_coding	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta  [Source:UniProtKB/Swiss-Prot;Acc:O55057]	43.17
ENSMUSG00000026240	595.616912122322	-0.448838132781687	0.136025353342837	-3.29966525909652	0.000968002150500621	0.00655354325856786	Cops7b	protein_coding	COP9 signalosome complex subunit 7b  [Source:UniProtKB/Swiss-Prot;Acc:Q8BV13]	44.28
ENSMUSG00000026241	233.710862527944	-1.79834440577241	0.238944492417656	-7.52620153566478	5.22376917724135e-14	2.27274861205794e-12	Nppc	protein_coding	natriuretic peptide type C [Source:MGI Symbol;Acc:MGI:97369]	51.51
ENSMUSG00000026249	4327.54538130163	2.32694807894947	0.275962924637397	8.43210399370487	3.39505066714465e-17	2.20825904262974e-15	Serpine2	protein_coding	serine (or cysteine) peptidase inhibitor, clade E, member 2 [Source:MGI Symbol;Acc:MGI:101780]	44.61
